PC1,PC2,PC3,PC4,PC5,PC6,PC7,event,X.technology.,X.science.,X.globalissues.,X.culture.,X.TEDx.,X.design.,X.business.,X.entertainment.,X.health.,X.innovation.,lable
-1.873743032,0.913406596,-0.903427031,-1.634661418,-0.358328021,1.36105163,1.075605365,TEDx,0,0,1,0,1,0,0,0,0,0,ok
-0.08963987,-2.322802776,1.141369545,0.543133683,2.232676849,-1.996529014,-0.975345206,TEDx,0,0,0,0,1,0,0,0,0,0,ok
-1.01210156,0.815166089,-2.138864381,-0.518742582,0.161548319,0.953269137,-1.114236223,TEDSalon,0,0,0,1,0,0,0,0,0,0,ok
2.028197267,-0.274151988,-1.671468166,0.160967922,0.495069917,-1.388090816,-0.372438532,TEDx,1,0,0,0,1,0,0,0,0,0,ok
0.657419561,1.663038276,1.358534122,1.019135338,1.110292786,-1.122303395,1.572954327,TED original,0,0,0,0,0,0,0,1,0,0,ok
-2.060556675,-0.678331128,1.245812866,-0.757721896,-1.414767869,1.180594867,0.725024271,TED@,0,0,1,0,0,0,0,0,0,1,ok
-2.363122333,0.658837959,2.454568967,-0.847749291,1.383853971,-0.232668493,0.193871236,TED@,0,0,0,1,0,0,0,0,0,0,good
0.497009929,-2.511225513,1.43950438,-0.461111795,0.56873751,0.731127536,0.608107937,TED other,0,0,0,0,0,1,0,0,0,1,ok
-0.38607805,0.137736837,0.989492842,-0.758996299,1.029423532,-0.851497084,0.765095202,TEDGlobal,0,0,0,0,0,0,0,0,0,0,ok
0.761109713,-0.618090611,-2.321310247,0.192018172,0.16136719,-0.646228061,-0.48498941,TEDx,0,0,0,0,1,0,0,0,0,0,good
-0.676352047,-2.066854704,0.388163859,-0.761839594,-0.815234472,1.562301478,2.662103535,TEDx,0,0,0,1,1,1,0,0,0,1,ok
-1.479112246,-2.887731154,2.88315247,0.78293026,1.119920808,1.687096367,-2.422798498,TED@,0,0,0,0,0,0,0,1,0,0,ok
-2.550774241,-0.494069746,2.63824198,0.141562708,1.625780028,-1.036943622,0.010280375,TEDx,0,0,0,1,1,0,0,0,0,0,great
-2.44596619,0.727709565,2.088369491,-0.829058228,0.899961533,-0.114948322,1.027426967,TEDGlobal,0,0,0,0,0,0,0,0,0,0,great
-1.755703928,0.235277126,-0.778520117,-0.169574637,-1.4115864,-0.429423822,0.755527952,TEDx,0,0,1,0,1,0,1,0,0,0,good
1.407095015,-0.034893421,-1.168709402,-1.140997618,0.191660222,0.436750602,-0.041000658,TEDx,0,0,0,0,0,0,0,0,0,0,ok
-3.648610033,1.109974004,1.207469668,1.086422039,-0.478557449,0.417730048,-0.260582264,TEDx,0,0,0,0,1,0,0,0,1,0,good
0.022021067,0.41592428,-1.955145725,-1.874537431,0.300045185,-0.601415524,-0.811117033,TED@,0,1,0,0,0,0,0,0,0,0,ok
2.039689252,1.535157331,1.439496861,-2.860151259,-0.499629308,0.078201017,-0.054647597,TEDGlobal,1,0,0,1,0,1,0,0,0,0,good
0.019120718,1.147509715,-1.824396568,0.108712528,0.037026439,0.151357507,-0.905194506,TEDx,0,0,1,1,1,0,0,0,0,0,ok
-0.821263952,-1.244052392,1.224714967,-1.842818513,-1.537566261,0.780237939,1.426969006,TED@,0,0,0,0,0,0,1,0,0,1,ok
0.346364989,0.947603617,-1.255111674,-1.951132591,1.037434485,0.657011995,-0.529663801,TED@,0,0,0,0,0,0,1,0,0,0,ok
1.8858105,-1.337599403,-0.14324056,-0.743918495,0.688439375,0.820341504,0.264130259,TEDGlobal,1,1,0,0,0,0,0,0,1,1,ok
-0.179026777,0.126909026,2.066681989,-0.428645694,-0.156408345,0.314322625,-0.810647097,TED other,0,0,0,0,0,0,0,0,0,0,ok
1.674184988,1.433075844,-1.445046937,-0.415434551,0.534456132,0.573145501,0.149893641,TEDx,0,1,0,0,1,0,1,0,1,0,ok
1.109242981,-1.079360067,-2.292101362,-0.646209812,0.456449706,-0.434124533,-0.386253808,TEDSalon,0,0,0,1,0,0,0,0,0,0,ok
0.776843427,-0.028017626,2.211145237,-3.481753109,-4.9715425,-2.925370863,-2.042691217,TEDx,0,0,0,1,1,0,0,1,0,0,great
0.958491307,-2.903568502,-0.917107467,0.237917764,-0.103646307,-1.801641747,-1.046124458,TEDx,0,1,0,0,1,0,0,0,0,0,ok
-2.374314385,1.410275897,0.620245448,-0.294440802,-0.035148909,0.304154812,0.180313579,TEDSalon,0,0,0,1,0,0,0,0,0,0,ok
0.588861476,0.374909983,-0.170027739,-0.514001414,0.001205383,0.916879328,1.520805405,TEDGlobal,0,0,0,0,0,0,1,0,0,0,ok
0.995959173,0.551102792,-2.695343138,-1.162507743,0.476844721,-0.532872298,-0.918768572,TEDSalon,0,1,0,0,0,0,0,0,1,0,ok
-1.509110839,0.630210336,3.22288972,-1.309886916,2.193995491,-1.122194366,0.530703968,TED original,0,0,0,0,0,0,0,0,0,0,ok
0.888370866,1.217465605,-2.913212184,0.364518201,-0.348544418,0.026971636,-0.299405233,TEDSalon,0,0,1,0,0,0,0,0,0,0,ok
-3.139935844,0.738505708,1.637874307,0.414054328,0.172298645,0.099629875,0.002484602,TEDx,0,0,1,0,1,1,0,0,0,0,great
0.747504979,0.823338986,-0.051700283,-0.176335286,0.890796512,-0.165879388,1.061724486,TEDGlobal,0,0,0,0,0,0,0,1,0,0,ok
0.84855669,-2.529998981,-1.051931778,-0.65012711,-0.553983848,0.960242795,1.678293662,TEDSalon,1,1,1,0,0,0,0,0,1,1,ok
3.636014675,0.927968348,1.626161646,-1.635636009,2.517996025,-0.398214699,-0.06631713,TED original,0,0,0,0,0,0,0,0,0,0,bad
-0.039790166,1.668681002,-2.469172744,0.357098902,-0.904937242,0.513583928,-0.135495601,TEDSalon,0,0,1,0,0,0,0,0,0,0,bad
-2.275659888,-0.200925009,1.859378887,0.141071336,0.681117305,0.555576649,-0.332524954,TEDx,0,0,0,0,1,0,0,0,0,0,ok
-2.578543927,0.59091624,1.869617142,0.163933425,-0.854476638,-1.893434551,0.577933093,TEDx,0,0,0,0,1,1,0,0,0,0,ok
0.089587155,1.354185063,-2.234785228,-0.484061177,0.346736707,0.340462485,-1.00393742,TEDx,0,0,1,0,1,0,0,0,0,0,bad
-1.250731734,0.758301324,-0.512564599,-0.984034232,0.259446256,-0.489666076,0.953013743,TEDSalon,0,0,0,1,0,0,0,0,1,0,great
-2.767380666,0.696473728,1.965457118,-0.572851755,0.75679771,-0.279016717,0.322398502,TEDx,0,0,0,0,1,0,0,0,0,0,ok
0.051758729,-0.438291956,-0.695871275,-0.594882506,0.127344289,0.167982287,0.777059475,TEDGlobal,1,1,0,0,0,0,0,0,0,1,ok
-1.125596428,1.657571495,0.780302556,-0.693831464,0.61926436,0.501008285,-1.009513494,TEDx,0,0,0,1,1,0,0,0,0,0,great
0.92336697,-1.141471429,-2.773849173,-0.662708539,0.469181519,-0.684784413,-0.777790732,TEDx,0,1,0,0,1,0,0,0,1,0,bad
-0.571934051,1.279367312,-0.429941531,-0.243252257,-0.147650458,0.222615655,0.095132959,TEDx,0,0,0,1,1,0,0,0,0,0,great
-1.621319237,1.414922919,0.65053341,-0.194293757,0.749333205,0.482801026,-0.861752236,TEDx,0,0,1,0,1,0,0,0,0,0,ok
0.488375101,2.31955317,0.822739577,0.605377468,-1.457466071,0.587780471,-0.371627134,TEDx,0,0,0,1,1,0,0,0,0,0,good
2.904036077,1.775070122,-0.285423784,0.613591627,0.332338049,0.536066427,0.772192303,TEDx,1,0,0,0,1,0,0,0,0,0,bad
-2.773202136,1.389242587,-0.447808527,0.460722035,-0.248783938,1.158518313,-1.638786493,TEDx,0,0,1,1,0,0,0,0,0,0,great
1.542042972,0.017307254,-1.021170132,0.01187609,-0.170529093,1.139373506,1.417352694,TEDSalon,1,0,1,0,0,0,1,0,0,0,ok
-0.720148724,0.619253288,-0.447924942,-0.004244881,-0.462375261,-0.308382923,1.588188994,TEDx,1,0,0,0,1,0,0,0,0,0,ok
-2.697537744,1.01023274,0.730058721,0.665468324,0.05046035,-0.212304385,-0.260800618,TEDx,0,0,0,0,1,0,0,0,0,0,good
1.425472207,0.9276511,-0.755083766,-0.858932764,1.102794181,-0.145779371,-0.055077824,TEDx,1,0,0,0,1,0,0,0,0,0,ok
-1.584352877,0.61472299,2.079845903,-1.915132174,-1.199036079,-0.48649217,0.234844776,Small Events,0,0,0,0,0,0,0,0,0,0,bad
-0.615937683,2.403856019,0.667883495,0.083020616,0.331597683,1.14583482,-0.683018902,TEDx,0,0,1,0,0,0,0,0,0,0,bad
-0.682350628,0.677693904,-0.649800781,-0.812691428,-0.944074161,0.262813068,0.58461771,TEDx,0,1,0,0,1,0,0,0,0,0,ok
-1.085289936,0.303212442,1.410780736,-0.453122014,0.498361805,0.031129617,1.975546668,TED original,0,0,0,0,0,0,0,0,0,0,ok
1.663072447,-2.409762175,0.685893119,-1.031541798,0.577789437,1.457238248,0.526420346,TEDGlobal,1,1,0,0,0,0,0,0,0,1,ok
-1.633594541,0.379664181,0.324702191,0.350192461,-0.320767829,0.390395952,1.027599949,TEDx,0,0,1,0,1,0,0,0,0,0,ok
-3.291635186,1.537092057,1.04301088,-0.196589194,0.227091394,0.763875105,-0.707073752,TEDx,0,0,1,0,1,0,0,0,0,0,ok
1.36033751,-2.737895381,-0.726294887,-1.89423273,-0.321193421,1.540232317,1.96379283,TEDx,1,1,0,0,1,1,0,0,0,1,ok
2.199727669,-0.139674,-1.045444233,0.629075718,0.544766771,0.708918634,-0.103808728,TEDx,0,0,1,0,1,0,1,0,0,0,ok
-0.417812362,-0.70540153,-1.059934483,0.344513178,-0.612901808,-1.228799908,-0.212049786,TEDSalon,0,0,0,1,0,0,0,0,0,0,great
-2.312008597,1.096243138,0.222515336,-0.202502619,-1.39030173,-0.733123294,1.251267038,TEDx,0,0,0,0,1,0,0,0,0,0,ok
0.255038066,-3.279248087,0.270288656,0.97160541,-0.223433327,1.161937977,0.157954561,TEDMED,1,1,0,0,0,1,0,0,0,1,ok
1.212754424,-1.56616438,-1.398809152,-0.474354597,0.35418349,-0.219399594,-0.327554451,TEDGlobal,0,0,0,0,0,0,1,0,0,0,ok
-0.349536608,2.054289626,-0.893214724,0.847012361,-0.068077049,0.998882771,-1.310607544,TEDx,0,0,0,0,1,0,0,0,0,0,ok
0.101335217,0.647572379,-2.861196157,0.095263788,-0.179092079,-0.42864991,-0.207201288,TEDGlobal,0,0,1,0,0,0,0,0,0,0,ok
1.285469591,-2.873396228,-0.844055694,0.612230382,0.132663822,-1.202719298,-0.911617262,TEDx,0,1,0,0,1,0,0,0,0,0,ok
-1.037280392,0.18458446,-0.881732374,0.196132771,-0.582117424,-0.153451275,1.495457892,TEDSalon,0,0,0,1,0,0,0,0,0,0,ok
1.46029894,-2.303805997,2.360348208,-1.279987297,0.973776601,0.241970519,-0.511730435,TEDx,0,0,0,0,1,0,0,0,0,0,ok
-1.637254497,-0.973863647,-0.014554034,1.311270137,-0.913156445,0.112803605,0.717466062,TED original,1,0,0,0,0,0,0,0,0,0,good
0.339212796,1.824570435,-0.568766717,-0.452804259,-0.779151283,1.289334839,0.524516654,TED original,0,0,1,0,0,0,0,0,0,0,ok
-2.721345916,0.828619975,1.129490583,0.143403581,0.026893606,0.083672542,0.098850155,TED original,0,0,0,0,0,0,1,1,0,0,great
-1.151519518,-1.819589679,-1.008146693,1.754568306,-0.991370362,1.474867417,-0.590667969,TED original,0,0,0,0,0,0,0,0,0,0,great
0.144943365,-3.537979677,0.627871378,0.693523854,0.839813296,0.69655937,-1.52410255,TED original,1,0,0,0,0,0,0,0,0,0,good
-2.437665887,0.32850267,0.446399202,-0.813355802,-1.111339693,0.486437473,0.966624845,TED original,0,0,0,1,0,0,0,0,1,0,great
-3.646969166,1.279853255,0.826451067,0.575768573,-0.107522352,0.705228863,-0.758823133,TEDx,0,0,0,0,1,0,0,0,0,0,ok
-3.380391106,0.636279435,2.201041497,0.297416543,0.455632182,0.234065478,-0.805382768,TED original,0,0,0,0,0,0,0,0,0,0,great
-1.596587328,0.912782066,-2.161526111,0.370285584,-0.978640147,0.951706706,0.02951921,TED original,0,0,1,1,0,0,1,0,0,0,great
0.569021207,-1.990263464,-1.890655002,-0.111541839,-0.008781941,-0.051861334,0.132795595,TEDx,0,0,0,0,1,0,0,0,0,0,ok
-0.314538376,-2.461052238,-0.555400929,1.228117491,0.047695828,0.262474088,-0.577784216,TED original,1,0,0,0,0,0,0,0,0,0,ok
-0.898176736,1.522647959,-0.263950895,0.214688496,-0.20354413,0.227381778,0.068268939,TED original,0,0,1,0,0,0,0,0,0,0,ok
0.842006912,-0.576902366,-0.526149695,-0.36437072,0.551773327,0.152663812,1.250358899,TEDGlobal,1,1,0,0,0,1,0,0,0,0,ok
1.50482694,0.639564776,-2.756220013,-0.587304373,0.76964497,-0.263310704,-0.615015319,TED original,1,0,0,0,0,0,0,0,0,0,ok
-1.3431781,-1.30003823,-0.182295497,0.972177913,-0.615112688,0.133249965,1.302860122,TED original,1,0,0,0,0,0,0,0,0,1,good
-2.719220071,1.142339236,0.914144851,0.405225264,0.091702299,1.598906255,-1.811058895,TED original,0,0,1,1,0,0,0,0,0,0,great
0.216121844,-0.321767621,-1.75413508,-0.065052649,0.210984114,-0.31470926,0.26192813,TEDMED,0,1,0,0,0,0,0,0,1,1,ok
-0.647443447,-1.405994315,2.929904371,0.536729114,1.329297247,-0.228586192,-0.210828681,TED original,1,0,0,0,0,0,0,1,0,0,ok
1.72468273,-1.61463206,-1.067816607,-0.673975004,1.010966381,-0.191567552,0.285945447,TED original,0,1,0,0,0,1,0,0,1,0,ok
0.637186951,-4.182212333,0.421081765,-0.202112995,-0.162043045,2.502583324,-0.425587153,TED original,1,0,0,0,0,0,0,0,0,0,ok
-1.703373003,-1.035695743,1.413317005,-1.092145184,-0.787266113,1.140544525,2.334033214,TED original,1,0,0,0,0,0,0,0,0,0,good
3.822020348,-0.458514193,-0.762580461,0.508992188,1.25576951,0.026380854,-0.286905369,TEDx,0,0,0,0,1,0,0,0,0,0,ok
1.116502634,-2.454532196,-0.290942037,-1.24406079,0.264782454,0.484928025,1.004397083,TED other,1,0,0,0,0,0,0,0,0,0,bad
2.378231794,0.113880994,1.76227943,-1.76532537,-3.739628596,-1.830194354,-2.061218323,TED original,0,1,0,0,0,0,0,0,0,0,ok
0.165950541,-2.238781561,0.571312326,-1.536848306,-0.514311877,2.039610926,1.93540088,TED original,1,0,0,0,0,0,0,0,0,0,good
-1.99877302,1.289697539,-2.266187889,0.273509162,-0.959854194,0.942091489,-0.339790607,TED original,0,0,1,0,0,0,0,0,0,0,good
0.991957167,-2.645539962,0.052916212,-0.279850124,0.306115643,1.031713349,0.727999045,TED original,1,0,0,0,0,1,0,0,0,0,ok
0.348592177,0.467810104,-0.696568205,-0.505871486,-1.850690299,-1.599845474,-0.247783569,TEDx,1,0,0,0,1,0,0,1,0,0,ok
-1.429443575,1.38726088,-0.592425121,-0.009777132,-0.135913207,0.062118543,0.875566792,TED original,1,1,0,0,0,0,0,0,0,0,ok
2.052069494,-0.996195947,1.250794368,-1.646207361,0.043679859,0.263585127,0.422783686,TED original,1,0,0,0,0,0,0,0,0,0,ok
-0.548329701,-0.126590946,-2.056145282,0.149758729,-0.308484445,-0.907348618,0.5148077,TEDx,0,0,0,0,1,0,1,0,0,0,good
-1.439955037,0.73948556,-0.894924224,-0.12053082,-0.024419537,0.138945215,0.05419459,TED@,1,0,0,0,0,0,0,0,0,0,bad
1.895261419,0.353935003,-1.32397612,-0.059247011,1.307057967,-0.891279931,-0.160902016,TEDGlobal,1,1,0,1,0,0,0,0,0,1,ok
-0.331575514,0.347855839,-2.042390551,-0.705227661,-0.818997991,-0.212634973,-1.124764069,TED original,0,0,1,0,0,0,0,0,1,0,ok
0.915188122,-0.394758598,-2.268424283,-0.168864807,0.889418214,-0.614001555,-0.330233872,TEDx,0,0,0,0,1,0,0,0,1,0,ok
-2.97377296,1.583781227,1.554003027,1.226443575,0.035891625,0.22994436,-0.305126689,TED original,0,0,0,0,0,0,0,0,0,0,ok
-0.044693393,-3.497311843,-0.423106973,1.099069944,0.20657742,0.605145913,-0.812711986,TEDx,0,0,0,0,1,0,0,0,0,0,ok
-0.948857504,-1.865701279,2.373155288,1.023476168,0.904672947,0.864961082,-1.452158708,TED original,0,0,0,0,0,0,0,1,0,0,great
0.838018928,-1.305906213,-1.466118678,-0.608303459,-0.925425426,-1.201237362,-0.746508032,TED original,1,0,0,1,0,0,0,0,0,0,ok
2.070730822,1.345224122,-0.897091663,0.215297877,0.430056632,0.582416891,-0.558684321,TED original,1,0,1,0,0,0,0,0,0,1,ok
-0.085688187,0.567731595,-1.615566426,-0.812028392,0.399659133,0.011806449,0.08964079,TED original,1,0,0,0,0,0,1,0,0,0,ok
2.351049787,-0.359294997,0.232202882,-1.32591181,0.153898673,-0.497273899,-0.204385313,TED other,1,1,0,0,0,0,0,0,0,0,bad
1.949404536,0.93718776,-0.455874546,-1.330556884,-0.16116076,0.790108142,0.137974949,TED@,1,0,0,0,0,0,0,0,0,0,ok
2.448107028,0.180928597,-0.787601758,-2.599841331,-0.477267317,-0.796179312,-1.517797092,TED original,1,0,0,1,0,0,0,0,0,0,great
0.294478218,0.980777252,-0.636645613,-2.502594058,0.701801026,0.437946022,0.994536728,TED original,0,0,0,0,0,0,1,0,1,0,good
0.386027381,-2.236021832,0.365301527,0.488570058,-0.904946908,2.36808778,0.407808707,TED original,1,1,0,0,0,0,0,0,0,1,ok
-2.186613671,-0.230547516,0.598432093,0.955733669,0.548084231,-0.728379033,0.205227004,TED original,0,0,1,0,0,0,0,0,0,0,ok
1.614981122,0.231391269,-1.518077576,-1.629172228,0.737270346,0.144702119,-0.492103805,TED original,1,0,0,1,0,0,0,0,0,0,ok
-2.8378174,0.963885923,1.026988159,-1.022325912,-0.380864855,-0.482393911,0.749035195,TED other,0,0,0,0,0,0,0,0,0,0,great
2.706637855,2.337910709,-1.346655863,0.247181103,0.550361784,0.026999865,-0.018572904,TEDx,0,0,0,1,1,0,1,0,0,0,bad
0.520642233,-1.941715921,-0.226502806,-1.791976498,-0.649681552,-0.175062259,0.263313833,TED original,0,0,0,0,0,0,0,0,0,0,great
0.178188805,0.982467983,-0.807497824,-0.989920084,0.548472892,0.233792827,0.048036604,TED other,0,0,1,1,0,0,0,0,0,0,good
-0.868248207,1.031357105,-0.047202072,-1.687661919,0.535360784,-0.420593727,1.143248275,TED other,1,1,0,0,0,0,0,0,0,0,good
-2.186967949,1.833656755,0.976575384,-0.748329451,0.410190262,0.618876444,-0.006732183,TED other,0,0,0,0,0,0,0,0,0,0,ok
-2.092854464,0.824423171,1.906785498,-0.968910349,1.110236675,0.767373361,-0.624756184,TED other,0,0,0,0,0,0,0,0,0,0,ok
-1.512776784,1.286877683,-1.092723265,-0.414725231,-1.416435119,-0.216549064,0.123493078,TED other,0,0,0,0,0,0,1,0,0,0,ok
-1.275348678,0.88446615,-0.555313911,-1.382442876,0.613972593,0.118631601,0.883150823,TED other,0,0,0,0,0,0,1,0,0,0,great
-1.534010103,0.14048726,-0.661419067,-0.161045277,-1.742885687,-0.902773539,0.449328543,TED other,0,0,0,1,0,0,0,0,0,0,great
-1.58553216,1.119022791,-0.975415407,-0.027384431,-0.102195505,-0.078963383,0.672461724,TED original,0,0,0,1,0,0,0,0,0,0,great
5.178122076,3.082605053,1.47890818,0.260801919,1.325655997,1.908954529,0.514671739,TED@,1,0,0,1,0,0,0,0,0,0,ok
0.202465171,-2.043953278,1.908208234,-0.21792929,0.654351652,0.31215159,0.152698185,TED original,0,0,1,0,0,0,0,0,0,0,bad
-0.545071972,-2.522845547,1.057918106,-0.362471337,-1.836975458,0.665421975,1.419938685,TEDSalon,1,0,0,0,0,0,0,0,0,0,ok
3.714676354,1.333136752,2.013413189,-0.682508511,0.850657531,1.332135881,-0.04471569,TED original,1,0,0,1,0,1,0,0,0,0,good
-0.828740752,1.761127919,-1.144850173,0.384226728,-0.34819826,0.200828776,0.633702101,TED original,0,0,1,0,0,0,0,0,0,0,good
-2.584227027,-0.610839343,1.238717487,-0.15414289,0.002873112,0.41265256,1.129662413,TED original,0,0,0,0,0,0,0,0,0,0,ok
-1.529156551,1.50332405,-0.684297715,-1.449914946,0.819166802,0.438463177,-0.572126419,TED original,0,0,0,1,0,0,0,0,0,0,ok
-0.898169182,-1.848477228,-0.330016258,-0.239802538,-0.748076942,1.152165724,1.78469002,TED original,0,0,0,0,0,1,0,0,0,0,ok
-2.222336896,-0.774793588,2.76170839,0.659551251,1.45820271,-0.442375119,-1.010284527,TED original,0,0,0,0,0,0,0,1,0,0,good
0.410928515,0.239582233,-0.089180834,-0.014869142,-1.398913235,-0.864134253,-0.464824129,TEDSalon,0,0,0,0,0,1,0,0,0,0,bad
-2.351202739,1.916808646,-0.873663424,0.447823344,-0.723438441,0.916209871,-0.395123327,TEDx,0,0,0,0,1,0,0,0,0,0,good
1.373763619,-1.771773501,-0.855114183,-0.30814087,0.911087956,-0.26358784,-0.405700517,TEDx,0,0,0,0,1,0,0,0,0,0,ok
-1.469704017,0.605856151,1.403008033,-1.149179701,0.989321425,-0.688979948,0.552274641,TED original,0,0,0,1,0,0,0,1,0,0,good
-2.660860321,0.934264387,1.378560031,1.296431967,0.141582261,-1.130051459,0.189384106,TEDMED,0,0,0,1,0,0,0,0,0,0,good
-0.685073163,0.35132255,-2.263244239,-1.55184952,-0.350570224,0.538304301,0.592019534,TED original,0,0,0,0,0,0,0,0,0,0,ok
-2.642054458,0.827216428,0.444892516,0.572185604,-0.472839754,2.197124794,-2.730449312,TED original,0,0,1,0,0,0,0,0,0,0,ok
0.479056579,-2.588430015,0.050456208,0.42258946,1.129649868,-1.428926386,-0.058602136,TED original,0,1,0,0,0,0,0,0,0,0,ok
-1.157882167,0.045581001,1.06185034,-0.106379945,-0.028528213,0.567223579,1.737483478,TED original,0,0,0,0,0,0,0,1,0,0,ok
0.678263444,0.264362889,-1.815635813,-0.495253429,0.533207728,-0.07372827,-0.338156679,TED original,0,0,0,0,0,0,0,0,0,0,ok
-0.214148163,-4.335144258,0.779186076,1.36446805,-0.660594289,1.658137754,-0.399993133,TEDGlobal,1,0,0,0,0,0,0,0,0,0,great
0.305525394,2.236326722,-0.220832295,1.187855287,-0.827771395,0.803900042,-0.722392861,TEDGlobal,0,0,1,0,0,0,0,0,0,0,ok
-0.091421705,0.037645361,-2.88994397,-0.10301356,-0.206477981,0.886699985,-1.349838381,TEDGlobal,1,0,0,0,0,0,0,1,0,0,ok
-3.361879674,1.998312999,0.756351334,0.390935312,-0.163851056,1.13534107,-0.920763289,TEDGlobal,0,0,1,1,0,0,0,0,0,0,ok
1.576947303,0.33572341,-1.62639561,0.506338037,0.140899037,0.395019751,-0.021132525,TEDGlobal,0,0,1,0,0,0,1,0,0,0,ok
0.384260078,-0.782755281,-0.199908339,-0.871210656,-0.018345101,1.037554145,2.130214193,TEDGlobal,1,0,0,0,0,0,1,0,0,0,ok
-3.783807671,1.307646663,1.41091295,1.269150599,-0.059726856,0.191200959,-0.669926248,TEDGlobal,0,0,1,0,0,0,0,0,0,0,ok
-1.444452458,-0.471972665,-1.025337102,0.023139818,-0.817882905,0.576439751,1.721763237,TEDx,0,0,1,0,1,1,0,0,1,0,ok
-0.146278934,-0.567392531,3.096039069,-1.259292927,3.131553222,-1.329726777,-0.848222172,TED original,0,0,0,0,0,0,0,1,0,0,good
-1.158237549,0.404885244,0.248637853,0.580229813,0.275346421,0.024674291,-0.167640565,TEDGlobal,0,0,1,1,0,0,0,0,0,0,ok
-1.94984519,0.566369462,-0.623445376,0.535527474,-0.124268087,0.775242212,-1.172510409,TEDMED,0,0,0,0,0,0,0,0,1,0,great
1.498439627,-0.567569854,0.657054033,-1.167930424,-4.216252798,-3.049350669,-1.266127207,TEDSalon,0,0,0,0,0,1,0,0,0,0,bad
-0.010970153,-2.239786509,-0.884390865,0.611662106,0.08956089,-0.307337608,-0.288863366,TEDx,0,1,0,0,1,0,0,0,0,1,bad
1.686170377,-0.276100748,-0.630584087,-0.827414969,0.661176332,0.35381804,0.729954097,TED original,0,0,0,0,0,0,0,0,0,0,ok
-0.086845198,-0.000294936,-1.702394018,0.996262664,-0.378198776,-0.066232634,-0.884689267,TEDGlobal,0,0,1,0,0,0,1,0,0,0,great
2.153725842,1.501009804,-0.792689456,0.745231914,0.761543936,-0.482606472,1.495660118,TEDx,1,0,1,0,1,0,0,0,1,0,bad
0.336400945,-3.979358908,0.805374872,-0.102140432,0.236077137,2.214655578,-0.349990446,TED original,1,0,0,0,0,1,0,0,0,0,ok
-1.152173173,-3.247789412,2.301644686,1.141439108,1.135542889,0.911770807,-1.892909703,TED original,0,0,0,0,0,0,0,1,0,0,good
-1.378270411,1.291100346,-1.420930873,0.074893951,0.006025151,1.227394811,-1.940280899,TEDGlobal,0,0,1,0,0,0,1,0,0,0,ok
-0.720624909,-0.652226104,-0.905386121,-0.449247964,-0.284715078,0.66724021,1.019639523,TED original,0,0,0,0,0,1,0,0,0,0,ok
0.920786144,-1.502785583,0.467070727,1.905410441,-0.179285672,0.345493675,0.681844275,TED original,1,0,0,0,0,0,0,0,0,0,bad
-1.116373685,-2.506419327,0.813222951,0.523667116,-0.552365609,1.938924136,0.268223634,TED original,0,1,0,0,0,0,0,0,1,0,good
0.554641868,0.131294742,0.237899306,-1.865735141,-2.148694358,-0.02297478,0.220465753,TED original,0,0,0,1,0,0,0,0,0,0,ok
-1.079642221,-1.105903541,0.135524312,0.449532973,1.020633352,-1.219558473,-0.266873913,TEDGlobal,0,0,0,0,0,0,0,0,0,0,ok
-1.918037179,-0.207429472,2.272011749,-0.584909187,0.541735573,-2.020064728,0.097935556,TEDGlobal,0,0,0,0,0,0,0,0,0,0,ok
-1.896060802,0.115939789,1.365777633,0.326459072,1.021233091,-1.324345325,0.883784653,TEDGlobal,0,0,0,1,0,0,0,0,0,0,good
0.699112445,-0.568797162,0.218562459,-0.658209191,0.188528147,0.735200047,1.292730654,TED original,0,1,0,0,0,0,0,0,0,0,ok
0.176467187,-3.89853817,1.841051331,0.722085609,-1.192255221,0.54253674,-2.117483065,TEDx,0,0,0,0,1,0,0,0,0,0,great
1.973107105,0.514652782,-0.718298959,0.300795401,0.35186752,-0.0430072,0.148382551,TEDx,0,1,0,0,1,0,0,0,0,0,good
0.546079602,-3.246271913,0.804157092,0.140138231,-0.607692698,1.224079035,1.511666985,TED original,1,0,0,0,0,1,0,1,0,0,bad
-3.18255671,0.638664505,2.045650993,-0.53205511,1.23500221,-0.201785668,-0.124595679,TEDGlobal,0,0,0,0,0,0,0,0,0,0,ok
1.875343868,-0.382819037,-1.119180706,-0.622363807,0.825978816,-0.557482901,-0.266405751,TEDGlobal,0,0,0,0,0,0,1,0,0,0,ok
-2.550304116,1.0154945,2.714039918,-0.855894612,1.516724103,-0.552105513,-0.045208722,TED@,0,0,0,1,0,0,0,0,0,0,good
1.262838788,-0.618366013,0.855808928,-1.11669719,1.074139101,0.4166586,0.72178181,TEDGlobal,0,0,0,0,0,1,0,0,0,0,ok
-2.845969272,0.217519201,0.665525726,-0.374799878,-0.474558478,1.256417876,1.200800003,TEDMED,0,0,0,0,0,0,0,0,1,0,ok
2.934900668,1.53517938,2.507454366,2.398571008,0.524979896,0.237451597,0.143795383,TED original,0,0,0,0,0,0,0,1,0,0,bad
0.416165396,-0.990955407,-0.123469932,-1.226164819,0.413423564,0.708609167,1.406971891,TEDx,1,0,0,0,1,0,0,0,1,0,ok
0.902478739,-3.074108266,1.598057847,0.16667292,-0.698821484,0.787489664,-0.272126836,TED original,1,0,0,0,0,0,0,1,0,0,ok
